STAT_ID,Temp_water,pH,DO_mgL,DOSAT,TOC
100559,22,8.3,NaN,142.772,NaN
100560,21.5,7.9,NaN,108.951,NaN
100561,22,8.3,NaN,121.527,NaN
100562,22,8.1,NaN,105.808,NaN
100563,14.7857777778,7.43888888889,NaN,84.5490434783,761.1078125
100564,18.5,7.5,NaN,102.127,NaN
100565,19,7.3,NaN,95.898,NaN
100566,19,7.6,NaN,100.19,NaN
100567,19.5,7.6,NaN,96.089,NaN
100568,21,7.5,NaN,98.827,NaN
100569,19,7.4,NaN,104.273,NaN
100570,15.8,7.37,NaN,100.028,NaN
100571,16.5,7.6,NaN,86.392,NaN
100572,17,7,NaN,108.208,NaN
100573,14.7923076923,7.64884615385,NaN,96.84216,NaN
100574,18,7.2,NaN,91.232,NaN
100575,20,7.6,NaN,95.361,NaN
100576,17,6.7,NaN,89.351,NaN
100577,20,7.4,NaN,101.255,NaN
100578,17.5,7,NaN,91.11,NaN
100580,19,7.3,NaN,108.437,NaN
100581,4.3,7.75,NaN,NaN,NaN
100582,19.5,7.2,NaN,94.649,NaN
100583,20,7.3,NaN,94.948,NaN
100584,15.8545098039,8.03733333333,NaN,99.1981486989,517.296363636
100585,17.5,7.2,NaN,102.619,NaN
100586,20.375,7.085,NaN,NaN,NaN
100587,23.65,NaN,NaN,NaN,305.387
100588,17.5,7.2,NaN,102.856,NaN
100589,21,7.6,NaN,106.549,NaN
100590,20,7.3,NaN,100.208,NaN
100591,14.2417605634,7.18077464789,NaN,90.4954051724,NaN
100592,19.5,6.7,NaN,92.449,NaN
100593,21.5,6.9,NaN,95.2,NaN
100594,17,7.1,NaN,88.88,NaN
100595,23.5,7.6,NaN,88.173,NaN
100596,20,7,NaN,85.52,NaN
100597,18.5,7.3,NaN,86.39,NaN
100598,20,7,NaN,94.498,NaN
100599,19,6.5,NaN,84.32,NaN
100600,19,6.4,NaN,98.238,NaN
100601,21,7.1,NaN,103.384,NaN
100602,16,6.89,NaN,90.912,NaN
100603,13.6475609756,7.09160493827,NaN,93.8255451713,425.039096463
100604,13.6493123772,6.86965811966,NaN,88.1815068493,522.066074405
100605,12.0236768802,6.58823529412,NaN,85.5714285714,613.194938983
100606,14.499339498,7.33347222222,NaN,94.9600886918,451.302815141
100607,13.045751634,6.81866666667,NaN,98.64,290.358875
100608,13.7188405797,7.09358600583,NaN,97.6768707483,538.364153558
100609,12.3,6.2,NaN,50.946,NaN
100610,11.5,5.7,NaN,55.9873333333,NaN
100611,15.4701754386,6.70736842105,NaN,81.3419852941,591.124769231
100612,16.9666666667,5.53333333333,NaN,40.6976666667,NaN
100613,14.1,6.33333333333,NaN,44.7466666667,NaN
100614,15.1877419355,6.63474025974,NaN,64.9347424242,917.094021739
100615,17.1229050279,6.91574074074,NaN,84.0465116279,655.281588235
100616,20.05,6.475,NaN,77.66525,NaN
100617,11.4,5.75,NaN,34.806,NaN
100618,28.8,8.45,NaN,120.225,NaN
100619,5.52,6.7,NaN,NaN,NaN
100620,15.3162637363,7.08571428571,NaN,90.2580645161,369.568555556
100621,5.5,6.8,NaN,NaN,NaN
100622,5.59,6.22,NaN,NaN,NaN
100623,6.36,6.5,NaN,NaN,NaN
100624,5.98,6.5,NaN,NaN,NaN
100625,5.4,6.3,NaN,NaN,NaN
100626,6.21,6.5,NaN,NaN,NaN
100627,16.2173913043,6.8332173913,NaN,94.7849333333,483.142909091
100628,16.58,6.87,NaN,NaN,520.818888889
100629,15.465,6.655,NaN,93.9195,NaN
100630,23.4,7.1,NaN,90.707,NaN
100631,6.61,6.83,NaN,85.411,NaN
100632,16.7161707317,7.14219512195,NaN,87.2074146341,NaN
100633,16.8720918367,6.63081632653,NaN,86.0249879518,883.340509804
100634,16.6266071429,6.50339285714,NaN,78.7112321429,NaN
100635,15.3666666667,6.06666666667,NaN,72.1813333333,NaN
100636,19.0478481013,6.96493670886,NaN,53.4899090909,NaN
100637,14.8278571429,4.915,NaN,42.4290769231,NaN
100638,15.6496491228,4.15070175439,NaN,56.9745925926,NaN
100639,19.4177777778,6.434,NaN,62.253744186,NaN
100640,15.23,6.455,NaN,99.0285,NaN
100641,23.2,7.01,NaN,71.84,NaN
100642,25,7.2,NaN,74.299,NaN
100643,16.0445833333,6.89152777778,NaN,80.0195797101,NaN
100644,17.75,5.925,NaN,66.96625,NaN
100645,18.3398502994,6.755,NaN,83.6426318408,875.401867925
100646,23.5,7.2,NaN,97.902,NaN
100647,27.5,6.7,NaN,68.633,NaN
100648,19.1,6.5375,NaN,78.8218571429,NaN
100649,7.78,6.5,NaN,92.9,NaN
100650,19.3675,6.6125,NaN,63.00075,NaN
100651,19.275,6.6375,NaN,72.16075,NaN
100652,17.4,6.44428571429,NaN,87.8608333333,NaN
100653,17.35,6.53333333333,NaN,83.5625,NaN
100654,17.9109745763,6.50559322034,NaN,72.529,1043.865875
100655,16.3285714286,6.74285714286,NaN,62.2652857143,NaN
100656,24,6.8,NaN,69.313,NaN
100657,21.2,6.98,NaN,86.7453333333,NaN
100658,16.4642857143,6.79142857143,NaN,84.9234285714,455.541
100659,15.995,7.18,NaN,95.4145,NaN
100660,16.315,7.17,NaN,97.9445,NaN
100661,13.91,6.85,NaN,88.42,NaN
100662,13.2,6.79,NaN,82.0995,NaN
100663,18.5662983425,6.48463687151,NaN,87.4222222222,772.255044444
100664,15.5980392157,6.77434210526,NaN,96.6862745098,663.117735294
100665,16.1235294118,7.22911392405,NaN,92.55,824.244416667
100666,17.8304347826,6.65304347826,NaN,91.4,550.382
100667,18.2983870968,6.86475409836,NaN,83.5584415584,474.927
100668,17,6.71358024691,NaN,80.4285714286,588.746
100669,15.5046511628,5.41507177033,NaN,76.974025974,567.3965
100670,17.6570512821,6.48461538462,NaN,70.5757575758,1054.84686047
100671,17,6.6,NaN,89,NaN
100672,12.2074074074,6.45407407407,NaN,95.8148148148,NaN
100673,13.2088235294,6.77647058824,NaN,94.65,NaN
100674,14.5,6.5,NaN,72,NaN
100675,14.9107142857,6.89285714286,NaN,93.9152142857,NaN
100676,18.25,6.6,NaN,69.7625,NaN
100677,28.8,7.1,NaN,68,NaN
100678,13.7304347826,6.71043478261,NaN,84.4317391304,NaN
100679,15.7473684211,6.99105263158,NaN,83.8807692308,567.997777778
100680,20.5,4.7,NaN,77,NaN
100681,22,5.1,NaN,71,NaN
100682,19.0808333333,6.37775641026,NaN,85.9729219858,NaN
100683,18.5,5.55,NaN,88.4583333333,NaN
100684,17.3583333333,5.75,NaN,73.8416666667,NaN
100685,18.7218045113,7.14473684211,NaN,92.6,457.551608696
100686,19.4090909091,7.03181818182,NaN,NaN,536.175066667
100687,16.3516049383,5.77814814815,NaN,90.0549493671,NaN
100688,22.1728571429,5.43857142857,NaN,78.5898,NaN
100689,16.8545238095,6.6554491018,NaN,87.1719345238,NaN
100690,18.9042461538,6.51867692308,NaN,80.7356969697,708.458976744
100691,16.4761904762,6.56476190476,NaN,73,1091.054
100692,18.0245901639,6.1393442623,NaN,57.1245901639,NaN
100693,13.375,6.81012658228,NaN,98.1842105263,133.516633333
100694,16.2467948718,5.75872483221,NaN,88.6590909091,329.243545455
100695,18.23183391,6.94773519164,NaN,78.4957264957,467.421886364
100696,19.313253012,6.93881987578,NaN,80.9452054795,735.210428571
100697,24.5,5.995,NaN,51.109,NaN
100698,20.4,6.8,NaN,75.4265,NaN
100699,16.65,6.9,NaN,89.178,NaN
100700,18,6.9,NaN,104.5705,NaN
100701,16.95,6.95,NaN,80.816,NaN
100702,16.55,6.75,NaN,97,NaN
100703,22.35,7,NaN,80.577,NaN
100704,15.9356796117,7.24494845361,NaN,87.835453125,307.250365385
100705,16.05,6.65,NaN,93.8215,NaN
100706,21.4,7,NaN,59.475,NaN
100719,23.2,7.2,NaN,76.481,NaN
100722,19.4084615385,7.03892307692,NaN,75.96909375,NaN
100723,23.3,6.7,NaN,55.721,NaN
100724,20.9,7.5,NaN,79.822,NaN
100725,21.6,6.3,NaN,28.045,NaN
100726,23.4,6.7,NaN,47.94,NaN
100727,24.5,5.38,NaN,79.645,NaN
100728,20.4,6.1,NaN,41.688,NaN
100729,15.8236666667,5.85533333333,NaN,68.9286666667,NaN
100730,20,6.3,NaN,23.946,NaN
100731,15.25,6.95,NaN,89.5,NaN
100732,16.3,7.05,NaN,90.8165,NaN
100733,19.25,7.175,NaN,88.6155,NaN
100734,19,6.69,NaN,82.9125,NaN
100735,15.65,6.9,NaN,91.719,NaN
100736,20.4,7.015,NaN,92.3595,NaN
100737,17.8,6.9,NaN,90.786,NaN
100738,20.75,6.88,NaN,88.517,NaN
100739,20.9,7.2,NaN,82.123,NaN
100740,21.5,6.465,NaN,86.599,NaN
100741,21.7,6.5,NaN,13.489,NaN
100742,20.9,6.9,NaN,55.554,NaN
100743,25.3,5.7,NaN,50.465,NaN
100744,22.3,5.9,NaN,52.303,NaN
100745,25,6.2,NaN,23.932,NaN
100746,21.5,6.6,NaN,48.146,NaN
100747,20.275,6.82972972973,NaN,NaN,642.888869565
100748,22.5,4.115,NaN,46.7545,NaN
100749,20.0335329341,7.04172727273,NaN,74.9362930233,716.639911765
100750,23.25,5.335,NaN,65.7345,NaN
100751,20.7953367876,5.55828877005,NaN,76,1611.023125
100752,18.6377777778,4.80088888889,NaN,61.4164634146,NaN
100753,20.5288666667,5.13175675676,NaN,85.609936,2243.13611538
100754,22.44,NaN,NaN,70.857,NaN
100755,29,6.87,NaN,56.617,NaN
100756,23.6,7.45,NaN,57.932,NaN
100757,25,7.17,NaN,56.881,NaN
100758,24.2892307692,7.23679487179,NaN,62.376025641,NaN
100759,20.6716666667,6.46666666667,NaN,39.3391666667,1219.715
100760,24.3920454545,7.5316091954,NaN,78.0666666667,1799.82070588
100761,22.9936708861,7.64050632911,NaN,58.6551724138,500.5215
100762,22.8928571429,7.53020833333,NaN,80.875,1318.47512069
100763,21.5,5.535,NaN,79.9775,NaN
100764,23.15,5.755,NaN,51.348,NaN
100765,20.7089041096,7.05985915493,NaN,68.5657894737,2942.47831579
100766,24.1928104575,7.42237762238,NaN,65.8024691358,1359.11443243
100767,24.1585365854,6.63063063063,NaN,71.25,2381.74535714
100768,25.85,7.005,NaN,50.968,NaN
100769,24.6114705882,7.05399239544,NaN,70.5540569948,1583.04096026
100770,25.1333333333,7.40438596491,NaN,87.6923076923,1412.2469375
100771,24.7886597938,7.5414893617,NaN,60.2222222222,1351.64538462
100772,25.1096296296,7.48571428571,NaN,36.7088444444,NaN
100773,25.0354330709,7.62298387097,NaN,52.5675675676,1840.83379487
100774,25.9861111111,7.29722222222,NaN,38.4086944444,NaN
100775,24.5454545455,7.49675925926,NaN,33.3513513514,1473.98883673
100776,29.5,7.26666666667,NaN,45.391,NaN
100777,25.5675675676,7.25135135135,NaN,50.8934324324,NaN
100778,29,7.2,NaN,NaN,NaN
100779,23.5,7.5,NaN,91.611,NaN
100780,29,7.3,NaN,54.297,NaN
100781,29.75,7.45,NaN,57.888,NaN
100783,28.8333333333,7.26666666667,NaN,58.2776666667,NaN
100784,25.2477876106,7.66605504587,NaN,85,1919.37873171
100785,26.0178571429,7.54285714286,NaN,71.0311785714,NaN
100786,23.9076923077,7.27107758621,NaN,82.7566946565,1334.936875
100787,23.8388888889,6.71741573034,NaN,63.4848484848,1803.1715
100788,22.6697674419,7.1830952381,NaN,83.1192777778,NaN
100789,22.1134969325,7.24415584416,NaN,84.0172413793,1190.42910526
100790,22.654040404,7.34891891892,NaN,76.0289855072,730.611328358
100791,29.2,7.16,NaN,56.8805,NaN
100792,22.5390322581,6.14225806452,NaN,55.8241290323,NaN
100793,26.8,7.62666666667,NaN,52.0326666667,NaN
100794,22.6875,6.25875,NaN,29.924,NaN
100795,24.75,7.475,NaN,23.5485,NaN
100796,24,7.32,NaN,82.2415,NaN
100797,22.5496688742,7.51590909091,NaN,65.0853658537,990.117974359
100798,23.75,3.82,NaN,74.815,NaN
100799,22,6.19,NaN,64.957,NaN
100800,23,6.39,NaN,NaN,NaN
100802,22,6.27,NaN,NaN,NaN
100805,23,6.61,NaN,NaN,NaN
100806,24,6.69,NaN,50.269,NaN
100807,22,6.61,NaN,NaN,NaN
100808,26,6.68,NaN,NaN,NaN
100809,22,6.56,NaN,69.991,NaN
100810,23.5,6.76,NaN,61.49,NaN
100811,24,6.92,NaN,NaN,NaN
100812,22.5,6.91,NaN,NaN,NaN
100813,16.6942,6.1561,NaN,46.0970104167,NaN
100814,22.5,6.215,NaN,63.844,NaN
100815,20.5406164384,6.56448630137,NaN,81.7756083916,NaN
100816,22.25,6.005,NaN,71.889,NaN
100817,21.5,5.8025,NaN,70.8703333333,NaN
100818,26.3,7.4,NaN,NaN,NaN
100819,20.3721590909,7.32041420118,NaN,71.885877193,1202.36210112
100820,20.3670212766,6.70057471264,NaN,76.6666666667,1999.8334
100821,22.2271666667,7.18583333333,NaN,65.7322666667,NaN
100822,22,7.62,NaN,NaN,NaN
100823,20.0553465347,7.33143564356,NaN,73.1462153846,2500.0894
100825,19.445,6.9215,NaN,79.67576,1529.84745
100826,20.26796875,6.78328125,NaN,59.7618730159,NaN
100827,20.08,6.784,NaN,85.6888,NaN
100828,20.1323529412,7.75617647059,NaN,75.6602333333,568.418318182
100829,18.9707112971,5.35224576271,NaN,81.9923428571,2196.26272414
100830,23.25,6.115,NaN,58.821,NaN
100831,22.75,6.13,NaN,84.6715,NaN
100832,23,6.285,NaN,88.5625,NaN
100833,20.3784357542,6.65834269663,NaN,74.6370714286,787.308545455
100834,23.75,6.785,NaN,81.698,NaN
100835,29.6,6.5,NaN,83.826,NaN
100836,12.8075,6.71,NaN,94.5487631579,77.845375
100837,18.9,6.3,NaN,105,108.234
100838,19.2,6.5,NaN,107,116.56
100839,17.2,6.7,NaN,109,91.583
100840,17.35,6.4175,NaN,94.7905,158.188
100841,16.53,7.038,NaN,95.9574,164.43265
100842,14.7048780488,6.89225,NaN,91.9289268293,127.931052632
100843,16.2,6.215,NaN,90.17425,208.143
100844,17.025,6.7,NaN,96.1566666667,233.12
100845,21,6.7,NaN,97,316.377
100846,20,6.5,NaN,93,183.165
100847,17.0333333333,6.63333333333,NaN,91.5,NaN
100848,16.2,6.66666666667,NaN,94.3333333333,NaN
100849,14.6472043011,6.75681318681,NaN,94.0171627907,112.396833333
100850,20,6.92,NaN,NaN,NaN
100851,21.4,6.8,NaN,105,216.468
100852,15.8083333333,7.02083333333,NaN,96.80425,824.085952381
100853,26.3,7.39,NaN,NaN,NaN
100854,20.35,6.24,NaN,87,NaN
100855,16.1482857143,6.91657142857,NaN,87.43365625,201.2045
100856,12.0703030303,6.54515151515,NaN,87.6222,NaN
100857,15.75,6.4,NaN,82.5,NaN
100858,18.21625,6.97875,NaN,94.7822857143,NaN
100859,18.5666666667,6.83333333333,NaN,99.164,NaN
100860,16.5117647059,6.96294117647,NaN,82.7123529412,176.921333333
100861,16.6266666667,7.07333333333,NaN,88.2,NaN
100862,16.9333333333,6.96666666667,NaN,87,NaN
100863,17.3466666667,6.98666666667,NaN,90.5,NaN
100864,18.4442857143,6.82,NaN,73.75,NaN
100865,17.2333333333,6.93333333333,NaN,87.75,NaN
100866,16.6,6.83333333333,NaN,88.45,NaN
100867,18.4857142857,6.825,NaN,94.7833333333,NaN
100868,17.5933333333,6.64,NaN,87.95,NaN
100869,16.3176836158,6.8906779661,NaN,91.8908479532,NaN
100870,16.1125,7.344375,NaN,92.8627333333,169.983166667
100871,17.3105263158,7.21736842105,NaN,96.6977368421,189.40975
100872,22.7,7.6,NaN,108,NaN
100873,24,6.8,NaN,84,NaN
100874,22.4,6.7,NaN,90,NaN
100875,25.1,6.8,NaN,69,NaN
100876,26.5,7.3,NaN,100,NaN
100877,24,7,NaN,93,NaN
100878,24.6,6.6,NaN,39,NaN
100879,22.075,7.13,NaN,98.13275,NaN
100880,25.9,6.6,NaN,93,NaN
100881,23.8,7,NaN,83,NaN
100882,23.3,6.4,NaN,37,NaN
100883,23.4,6.8,NaN,72,NaN
100884,27.2,6.9,NaN,95,NaN
100885,25.3,7.8,NaN,114,NaN
100886,21.5,7,NaN,90.87725,NaN
100887,26.3,8.2,NaN,107,NaN
100888,17.0126206897,6.97050724638,NaN,87.4322970297,289.595621212
100889,23.3,6.7,NaN,29,NaN
100890,20.05,6.9575,NaN,87.9663333333,NaN
100891,26.1,6.97,NaN,79.548,NaN
100892,23.95,7.5,NaN,87.97,NaN
100893,20.5,7.7,NaN,NaN,NaN
100894,16.34375,7.33625,NaN,79.2506875,319.845666667
100895,19.35,7.0275,NaN,97.75325,NaN
100896,17.2666666667,6.96666666667,NaN,87.2656666667,NaN
100897,16.3222222222,7.063125,NaN,84.9097777778,213.693
100898,24.1,6.7,NaN,79,NaN
100899,18.1,6.95,NaN,89.9765,NaN
100900,16.35,6.95,NaN,85.742,NaN
100901,15.75,6.9,NaN,87.3423333333,NaN
100902,24.6,6.6,NaN,95,NaN
100903,16.1007272727,6.96754716981,NaN,89.1101666667,264.7573
100904,14.8166666667,6.75,NaN,94.491,NaN
100905,19.4,6.62333333333,NaN,94.6,NaN
100906,16.8333333333,6.53333333333,NaN,95.4666666667,NaN
100907,16.8834782609,6.74522123894,NaN,97.216981982,167.20775
100908,18.3798529412,6.9295,NaN,86.2765329949,238.515962963
100909,17.9,7,NaN,98.6485,NaN
100910,16.4,7,NaN,96.6215,NaN
100911,16.6775471698,6.51528301887,NaN,97.291254902,NaN
100912,27.8,8.59,NaN,NaN,NaN
100913,15.4,6.85,NaN,84.054,NaN
100914,17.4892857143,7.04428571429,NaN,81.9899444444,218.510339623
100915,18.0333333333,6.82333333333,NaN,91.3636666667,NaN
100916,17.25,6.75,NaN,96.7225,NaN
100917,18.7333333333,6.95666666667,NaN,87.3983333333,NaN
100918,19.5333333333,6.81333333333,NaN,82.7703333333,NaN
100919,27.2,7.28,NaN,NaN,NaN
100920,27.4,6.8,NaN,44.534,NaN
100921,23.7,6.22,NaN,47.559,NaN
100922,22.6,6.4,NaN,92.4543333333,NaN
100923,21.7333333333,6.73333333333,NaN,92.3333333333,NaN
100924,22.1,7.06666666667,NaN,94.4963333333,NaN
100925,21.1333333333,7.16666666667,NaN,91.4195,NaN
100926,28.4,7.9,NaN,NaN,NaN
100927,26.3,7.3,NaN,82.991,NaN
100928,20.3333333333,7.03333333333,NaN,90.802,NaN
100929,20.8434782609,7.23,NaN,82.4525333333,261.427
100930,28.9,7.08,NaN,NaN,NaN
100931,17,6.55,NaN,94.209,NaN
100932,20.375,6.6125,NaN,79.9025,NaN
100933,16.45,6.6,NaN,89.5331666667,NaN
100934,18.6333333333,6.76666666667,NaN,79.8768333333,NaN
100935,15.6756097561,7.01,NaN,83.6918292683,279.349236842
100936,16.2166666667,7,NaN,78.1353333333,NaN
100937,17.05,6.95,NaN,92.2525,NaN
100938,16.95,6.4,NaN,88.921,NaN
100939,19.4333333333,7.26666666667,NaN,91.7493333333,NaN
100940,18.5707317073,7.21097560976,NaN,88.1801,229.069351351
100941,15.3833333333,6.86666666667,NaN,88.8776666667,NaN
100942,19.4,7.03333333333,NaN,89.7406666667,NaN
100943,18.3666666667,6.07666666667,NaN,85.1173333333,NaN
100944,18.6721649485,6.87541666667,NaN,90.9404,262.77411236
100945,19.65,6.95,NaN,64.6155,NaN
100946,18.95,6.9,NaN,75.78175,NaN
100947,19.8,6.4,NaN,84.952,NaN
100948,19.66,7.06,NaN,77.0176,NaN
100949,19.95,6.7,NaN,79.5,NaN
100950,18.4856157635,6.84775510204,NaN,80.1237808989,234.309095238
100951,28.2,7.2,NaN,NaN,NaN
100952,21.4,7.9,NaN,90.658,NaN
100953,21,7.7,NaN,82.541,NaN
100954,22.2,7.5,NaN,76.793,NaN
100955,21.6,6.8,NaN,85.497,NaN
100956,19.4961538462,6.98038461538,NaN,89.78552,323.116571429
100957,20.3,6,NaN,84.775,NaN
100958,19.9333333333,6.13333333333,NaN,74.2966666667,NaN
100959,18.872,7.028,NaN,81.111,335.010333333
100960,19.864,7.7204,NaN,77.6539166667,187.7446
100961,21.3748344371,7.34178807947,NaN,83.423,340.623385965
100962,21.4,6.9,NaN,88.331,NaN
100963,21.4,6.6,NaN,88.327,NaN
100965,23.5,7,NaN,87.146,NaN
100966,21.1,6.6,NaN,88.816,NaN
100967,22.6,6.9,NaN,90.166,NaN
100968,18.8951219512,7.11317073171,NaN,86.4255853659,317.253026316
100969,16.75,7.25,NaN,73.5,NaN
100970,18.7038461538,7.54346153846,NaN,80.9190769231,551.082095238
100971,20.4727272727,7.52545454545,NaN,88.3801,292.23205
100972,18.75,7.05,NaN,92.915,NaN
100973,27.8,7.82,NaN,NaN,NaN
100974,20.45,6.25,NaN,56.5,NaN
100975,19.6,6.85,NaN,73.6675,NaN
100976,19.4,6.85,NaN,68.3905,NaN
100977,16.8040816327,7.27,NaN,73.3943181818,180.390333333
100978,20.4653846154,7.70423076923,NaN,80.71852,305.672142857
100979,24.3,7.8,NaN,94.625,NaN
100980,20.5152439024,7.42484076433,NaN,95.8151888889,432.486391892
100981,17.3,7.4,NaN,NaN,NaN
100982,19.8475177305,7.73345323741,NaN,84.9857951807,386.990851852
100983,17,7.31,NaN,NaN,NaN
100984,22.3172413793,7.43724137931,NaN,80.9206153846,NaN
100985,20.3695652174,7.47111111111,NaN,71.5625,219.670461538
100986,20.0801526718,7.18759689922,NaN,78.7209302326,464.109418605
100987,19.2607142857,6.90802919708,NaN,85.7790697674,451.5975
100988,17.3663366337,5.0801980198,NaN,91.0930232558,NaN
100989,19.7727272727,7.03537414966,NaN,86.359223301,545.610933333
100990,18.9032258065,5.48543046358,NaN,89.0405405405,529.202375
100991,19.4,7.2,NaN,14.283,NaN
100993,16.0333333333,7.96666666667,NaN,99.4103333333,NaN
100994,16.9333333333,7.75,NaN,94.4193333333,NaN
100995,17.1,7.90384615385,NaN,80.8472692308,NaN
100996,17.85,8.005,NaN,97.8945,NaN
100997,19.4,8.105,NaN,111.4595,NaN
100998,19.55,7.84,NaN,108.1915,NaN
100999,19.15,7.69,NaN,95.3,NaN
101000,14.1333333333,7.66,NaN,90.5133333333,NaN
101001,15.8,7.63333333333,NaN,92.071,NaN
101002,17.1,7.81,NaN,84.1585,NaN
101003,16.5,7.87333333333,NaN,108.926666667,NaN
101004,20.3,8.05,NaN,80.9035,NaN
101005,17.943902439,7.09804878049,NaN,86.8903658537,NaN
101006,19.4589552239,7.27313432836,NaN,100.384615385,492.497307692
101007,16.8875,7.47083333333,NaN,70.21475,NaN
101008,20.1,7.8,NaN,81.321,NaN
101009,21.1333333333,8.03333333333,NaN,114.727666667,NaN
101010,17.6,8.03333333333,NaN,91.2083333333,NaN
101011,20.2,7.8,NaN,70.432,NaN
101012,25.4,8.15,NaN,111.051,NaN
101013,23.2,8,NaN,72.983,NaN
101014,20.2,7.8,NaN,83.8235,NaN
101015,20.2,8.35,NaN,110.318,NaN
101016,18.5097345133,7.80294642857,NaN,101.936169231,NaN
101017,20.2689112903,7.35580645161,NaN,99.1761119403,600.317770833
101018,20.1920481928,8.05915662651,NaN,111.838792683,NaN
101019,19.143776824,7.3313304721,NaN,99.6666666667,654.826093023
101020,14.0717821782,7.1655,NaN,93.2790697674,486.458714286
101021,20.55,8.23,NaN,101.47,NaN
101022,19.5,8.25,NaN,95.8805,NaN
101023,17.1666666667,7.9,NaN,87.2403333333,NaN
101024,19.3,7.7,NaN,69.0365,NaN
101025,16.4333333333,7.9,NaN,88.4456666667,NaN
101026,20.175,7.42916666667,NaN,85.1644583333,NaN
101027,19.5412844037,7.21467889908,NaN,102,252.68515
101028,20.1868778281,7.36271493213,NaN,101.282666667,618.023179487
101029,20.3892045455,6.64385964912,NaN,89.8529411765,617.142575
101030,17.8296296296,5.80265151515,NaN,91.0588235294,756.881909091
101031,19.5515463918,5.31340206186,NaN,92.375,546.934538462
101032,20.4016393443,5.93770491803,NaN,97.5,516.513576923
101033,20.2643312102,6.53552631579,NaN,96.0810810811,545.430232558
101034,20.5451612903,6.42709677419,NaN,95.152173913,401.0906
101035,14.5,7.64,NaN,NaN,NaN
101036,18.5,7.49,NaN,NaN,NaN
101037,8.13461538462,6.63076923077,NaN,97.3428461538,NaN
101038,18.5,7.55,NaN,NaN,NaN
101039,20.5,7.65,NaN,NaN,NaN
101040,19,7.38,NaN,NaN,NaN
101041,19.5,7.54,NaN,NaN,NaN
101042,18.9,7.54,NaN,NaN,NaN
101043,20,7.79,NaN,NaN,NaN
101044,21,6.96,NaN,NaN,NaN
101045,18.5,7.64,NaN,NaN,NaN
101046,19,7.6,NaN,NaN,NaN
101047,22,8.29,NaN,NaN,NaN
101048,18.5,8.08,NaN,NaN,NaN
101049,24,8.23,NaN,NaN,NaN
101050,22,8.48,NaN,NaN,NaN
101051,12.5272727273,7.6696969697,NaN,94.8824242424,NaN
101052,17,8.08,NaN,NaN,NaN
101053,26,9.19,NaN,NaN,NaN
101054,20.5,8.03,NaN,NaN,NaN
101055,21.5,9.02,NaN,NaN,NaN
101056,17,7.85,NaN,NaN,NaN
101057,19,7.93,NaN,NaN,NaN
101058,20,7.5,NaN,NaN,NaN
101059,19.5,5.3,NaN,NaN,NaN
101060,17.5,7.4,NaN,NaN,NaN
101061,16.5,7.5,NaN,NaN,NaN
101062,20,7.6,NaN,NaN,NaN
101063,21.5,8.5,NaN,NaN,NaN
101064,7,4.4,NaN,NaN,NaN
101065,15.5,7.4,NaN,NaN,NaN
101066,17,4.8,NaN,NaN,NaN
101067,19,7.5,NaN,NaN,NaN
101068,21,7.48,NaN,NaN,NaN
101069,19,7.43,NaN,NaN,NaN
101070,20.5,7.99,NaN,NaN,NaN
101071,23,8.38,NaN,NaN,NaN
101072,24,8.15,NaN,NaN,NaN
101073,18,7.25,NaN,NaN,NaN
101074,19,4.34,NaN,NaN,NaN
101075,17.5,8,NaN,NaN,NaN
101076,21,7.5,NaN,NaN,NaN
101077,18,8,NaN,NaN,NaN
101078,21.5,8.3,NaN,NaN,NaN
101079,23,8.7,NaN,NaN,NaN
101080,18,7.8,NaN,NaN,NaN
101081,20.5,7.8,NaN,NaN,NaN
101082,19.5,7.6,NaN,NaN,NaN
101083,20,8.2,NaN,NaN,NaN
101084,17.5,7.2,NaN,NaN,NaN
101085,11.7692307692,7.22307692308,NaN,93.9469230769,NaN
101086,21.5,8.4,NaN,NaN,NaN
101087,19.5,8.4,NaN,NaN,NaN
101088,12.5942857143,6.55428571429,NaN,103.395142857,NaN
101089,15.5,4.4,NaN,NaN,NaN
101090,16.5,8,NaN,NaN,NaN
101091,23,7.5,NaN,NaN,NaN
101092,20,8.9,NaN,NaN,NaN
101093,23,8,NaN,NaN,NaN
101094,17,6.6,NaN,NaN,NaN
101095,21,8.3,NaN,NaN,NaN
101096,20,7.1,NaN,NaN,NaN
101097,12.6674107143,7.03797297297,NaN,98.3418666667,336.955264151
101098,12.1785714286,7.90957142857,NaN,103.203835821,NaN
101099,23,8.14,NaN,NaN,NaN
101100,22,8.05,NaN,NaN,NaN
101101,21.5,8.2,NaN,NaN,NaN
101102,18.5,7.3,NaN,NaN,NaN
101103,13.6931034483,6.98620689655,NaN,98.4171111111,NaN
101104,20,7.6,NaN,NaN,NaN
101105,19,7.6,NaN,NaN,NaN
101106,21.5,8.2,NaN,NaN,NaN
101107,13.3484848485,7.69090909091,NaN,96.1539677419,NaN
101108,21,7.9,NaN,NaN,NaN
101109,21.5,7.95,NaN,51.506,NaN
101110,16.5,8.1,NaN,NaN,NaN
101111,27.5,8.1,NaN,NaN,NaN
101112,21.5,8.2,NaN,NaN,NaN
101113,19,8.15,NaN,NaN,NaN
101114,19,8,NaN,NaN,NaN
101115,20.5,7.7,NaN,NaN,NaN
101116,20.5,7.4,NaN,NaN,NaN
101117,21.5,7.5,NaN,NaN,NaN
