Sample_ID,Sample_Longitude,Sample_Latitude,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Mean_Temp_Deg_C,pH,Water_Depth_cm,Canopy_Cover,Macrophyte_Coverage,Algal_Mat_Coverage,AI,AI_Mod,DBE,DBE_O,GFE,NOSC,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd,n_chems,skew_lamO20,skew_lamO2,perc_AminoSugar,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Other,perc_Protein,perc_Tannin,perc_UnsatHC,del_15N_permil,del_13C_permil,NPOC_INC_mg_per_L_as_C,NPOC_Field_mg_per_L_as_C,Percent_Fine_Sand,Percent_Med_Sand,Percent_Coarse_Sand,Percent_Tot_Sand,Percent_Clay,Percent_Silt,Total_Bacteria_cells_per_gram,Total_Photorophs_cells_per_gram,Total_Heterotrophs_cells_per_gram,C_percent,N_percent,Intermittent_or_Perennial_-1hot-_Intermittent,Intermittent_or_Perennial_-1hot-_Perennial,General_Vegetation_-1hot-_Broadleaf deciduous tree,General_Vegetation_-1hot-_Broadleaf deciduous tree. Crop,General_Vegetation_-1hot-_Broadleaf deciduous tree. Grass,General_Vegetation_-1hot-_Broadleaf deciduous tree. Shrub,General_Vegetation_-1hot-_Broadleaf evergreen tree,General_Vegetation_-1hot-_Broadleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Grass,General_Vegetation_-1hot-_Needleleaf deciduous tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Needleleaf deciduous tree. Grass,General_Vegetation_-1hot-_Needleleaf evergreen tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Broadleaf evergreen tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Grass,General_Vegetation_-1hot-_Needleleaf evergreen tree. Shrub,General_Vegetation_-1hot-_Shrub,General_Vegetation_-1hot-_Shrub. Grass,Hydrogeomorphology_-1hot-_Multi-channel,Hydrogeomorphology_-1hot-_Single-channel meandering,Hydrogeomorphology_-1hot-_Single-channel straight,"River_Gradient_-1hot-_Relatively flat/gentle gradient (e.g., valleys)","River_Gradient_-1hot-_Relatively steep gradient (e.g., mountainous or hilly terrain)",MiniDot_Sediment_-1hot-_Bedrock (primarily),MiniDot_Sediment_-1hot-_Gravel/cobble (>2mm),MiniDot_Sediment_-1hot-_Sand,MiniDot_Sediment_-1hot-_Silt/mud (<0.0625mm),Depositional_Type_-1hot-_Downstream from obstacles,Depositional_Type_-1hot-_Downstream of small tributary,Depositional_Type_-1hot-_Inside bend of a stream,Depositional_Type_-1hot-_Marsh,Depositional_Type_-1hot-_Pool lip,Depositional_Type_-1hot-_Riffle,Depositional_Type_-1hot-_Shallow waters near the shore,Depositional_Type_-1hot-_Upstream of weir barrier deposition,Depositional_Type_-1hot-_run edge,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment
S19S_0066-U,-106.643074,35.198601,NaN,NaN,31.2,6.5,5.0,4.0,2.0,2.0,0.07418694952208334,0.1858601276675,6.60125,-1.1425,74.68258604034834,-0.5046521417612501,74.68258604029356,-145.42699901403674,0.05745031961025245,0.05095614388664982,1418.903125,-2705.8317783847747,2400.0,1.6046422539218546,1.6544611444163928,0.059166666666666666,0.029583333333333333,0.08541666666666667,0.30625,0.11708333333333333,0.0075,0.30541666666666667,0.06958333333333333,0.02,3.48,NaN,17.72,15.42,27.4,3.5,0.5,31.4,27.0,41.6,NaN,NaN,NaN,2.19,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-2610.28
S19S_0067-D,-85.35412,42.3921,9.17,104.4,20.63,7.5,8.0,2.0,1.0,1.0,0.091756847588272,0.2165994625988771,6.610106051154086,-0.7554585152838428,73.37352191736744,-0.4587200672925764,73.37352191748938,-144.9329792114406,0.060806328671389354,0.05373097959688297,1319.0998128509045,-2553.955475143308,1603.0,1.2480874030743745,1.3195517920386368,0.047411104179663134,0.024329382407985028,0.1272613849033063,0.2894572676232065,0.14847161572052403,0.015595757953836557,0.26200873362445415,0.06238303181534623,0.023081721771678103,15.32,NaN,14.72,24.32,22.9,7.6,3.1,33.6,66.4,0.0,1080000000.0,216000000.0,862000000.0,22.63,1.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-988.01
S19S_0067-M,-85.354,42.39201,9.17,104.4,20.63,7.5,15.0,1.0,2.0,1.0,0.0939653028117862,0.20523338655824575,6.8405664687071726,-0.8254910918227502,72.78408379276519,-0.43803802781589773,72.78408379271039,-144.6285565538532,0.060015854611405024,0.05303684137952721,1361.754134307903,-2641.788889190485,2189.0,1.647538000974903,1.5646196812720974,0.06898126998629511,0.03197807217907721,0.11420740063956145,0.295568752855185,0.08999543170397442,0.011420740063956145,0.299223389675651,0.05847418912745546,0.03015075376884422,12.38,NaN,26.3,21.66,11.8,12.6,25.6,50.0,50.0,0.0,146000000.0,28600000.0,118000000.0,13.66,1.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1821.88
S19S_0067-U,-85.35402,42.39193,9.17,104.4,20.63,7.5,4.0,2.0,2.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.39,-14.7,22.1,29.74,14.7,55.4,14.9,85.0,15.0,0.0,221000000.0,54100000.0,167000000.0,1.19,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-2260.74
S19S_0067-U,-85.35402,42.39193,9.17,104.4,20.63,7.5,4.0,2.0,2.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.39,-14.7,22.1,46.59,14.7,55.4,14.9,85.0,15.0,0.0,221000000.0,54100000.0,167000000.0,1.19,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-2260.74
S19S_0068-U,-122.257915,44.207269,NaN,NaN,14.7,6.0,2.0,4.0,1.0,1.0,0.08108542117830236,0.1666084971361125,6.476644902059267,-1.0200904068307384,76.29140008356404,-0.561101757314917,76.29140008353602,-145.91660281853214,0.05566851034141381,0.04957101817034259,1488.2587142139623,-2789.1905244730233,1991.0,2.0556858539985146,2.046510543900866,0.08488196885986941,0.025615268709191362,0.06428930185836264,0.25113008538422904,0.10848819688598695,0.019085886489201405,0.3510798593671522,0.05424409844299347,0.04118533400301356,4.34,-30.08,8.78,8.71,9.7,12.3,35.5,57.5,17.8,24.7,2980000000.0,177000000.0,2800000000.0,1.22,0.14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-2.71
S19S_0069-D,-123.735151,39.362202,NaN,NaN,15.0,6.5,5.0,3.0,1.0,1.0,0.08773957870668753,0.18037954682088386,7.12788423934298,-0.9006648416112631,75.81304004051701,-0.5443171944016426,75.81304004049233,-145.98433898397383,0.05255792026099723,0.04666075186669229,1575.9661712944858,-2973.7718813011156,2557.0,1.7663226184280478,1.6308890950189214,0.07430582714118107,0.02737583105201408,0.07704341024638248,0.2569417285881893,0.10050840829096598,0.01759874853343762,0.3351583887368009,0.06140007821666015,0.0496675791943684,2.06,-28.04,9.07,9.2,16.5,24.0,36.9,77.4,0.0,22.6,325000000.0,1260000.0,324000000.0,0.29,0.09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.99
S19S_0069-M,-123.734753,39.362129,NaN,NaN,15.0,6.5,4.0,3.0,1.0,1.0,0.09287222437088698,0.18683929553648068,7.454577968526467,-0.6165951359084406,74.94960201578112,-0.5140211233530042,74.94960201566171,-145.55264034932105,0.05316944956891831,0.04718161480937412,1574.3053648068671,-2993.8793322654788,2796.0,1.9435101265530736,1.8347681432178968,0.08190271816881259,0.02861230329041488,0.07939914163090128,0.2678826895565093,0.08583690987124463,0.01430615164520744,0.32331902718168815,0.06223175965665236,0.056509298998569386,8.55,-29.42,6.77,5.33,20.3,25.4,25.8,71.5,8.6,19.9,211000000.0,574000.0,210000000.0,0.33,0.07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.09
S19S_0069-U,-123.734848,39.362343,NaN,NaN,15.0,6.5,5.5,3.0,1.0,1.0,0.09450336783158632,0.1810584076450035,7.356743535988819,-0.5059399021663172,75.9695325351048,-0.5498081591205451,75.96953253495757,-145.84773177853356,0.05221818812991638,0.04647040697915529,1614.341719077568,-3033.356815766643,2862.0,2.006469083552902,1.9573910251110216,0.07442348008385745,0.029000698812019568,0.06953179594689028,0.24703004891684138,0.09643605870020965,0.02026554856743536,0.3385744234800839,0.05660377358490566,0.06813417190775681,0.34,-26.58,8.75,6.22,15.4,27.2,33.8,76.4,9.5,14.1,154000000.0,1050000.0,153000000.0,0.31,0.09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.4
S19S_0070-D,-123.752414,39.339914,NaN,NaN,16.0,6.5,5.5,3.0,1.0,1.0,0.09038080062565057,0.1922641464171004,7.399628252788104,-0.7442379182156134,74.86532625700559,-0.5110640791881043,74.86532625689954,-145.64637667695143,0.05324888373813977,0.047163686222843434,1560.80219330855,-2976.409727938046,2690.0,2.02852968449112,1.9220215489127945,0.07472118959107807,0.025650557620817842,0.09107806691449814,0.26728624535315987,0.1100371747211896,0.023048327137546468,0.30111524163568776,0.06394052044609666,0.04312267657992565,1.49,-28.43,6.83,8.06,16.5,19.2,27.4,63.1,7.9,29.0,452000000.0,968000.0,451000000.0,0.85,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.55
S19S_0070-M,-123.752441,39.339892,NaN,NaN,16.0,6.5,6.0,3.0,1.0,1.0,0.07497904247372916,0.17964277082144384,6.937633489961555,-1.420333190944041,74.52374338301921,-0.49907871519564295,74.52374338298868,-145.4774034206277,0.05417314224523654,0.04805388871284583,1488.0129431866724,-2855.8965675414624,2341.0,2.0859582543586446,1.969988887043462,0.09013242204186245,0.028193079880392994,0.0764630499786416,0.28193079880392996,0.07902605724049551,0.01196070055531824,0.3216574113626655,0.0739000427167877,0.03673643741990602,4.56,-27.54,8.77,8.6,13.5,16.9,33.8,64.2,5.4,30.4,2870000000.0,464000.0,2870000000.0,0.64,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.78
S19S_0070-U,-123.752011,39.339682,NaN,NaN,16.0,6.5,4.0,3.0,1.0,1.0,0.09429857517153661,0.19857428730079066,7.669989687177725,-0.6868339635613613,74.2272638403912,-0.48867592422241324,74.22726384019366,-145.36528495733486,0.05257174776910815,0.04660537900212973,1565.4453764180132,-3008.301401073433,2909.0,1.8712359497454782,1.7580143504272219,0.07528360261258164,0.026469577174286697,0.09522172567892746,0.2873839807493984,0.08834651082846338,0.015125472671020969,0.2973530422825713,0.06772086627707116,0.047095221725678926,2.35,-28.99,7.71,5.62,24.3,21.2,25.6,71.1,0.8,28.1,388000000.0,426000.0,387000000.0,0.6,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-3.32
S19S_0071-D,-105.458575,40.012917,NaN,NaN,11.5,7.0,9.0,4.0,3.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9,-29.46,14.11,21.59,12.2,15.5,46.1,73.8,5.8,20.4,557000000.0,39800000.0,517000000.0,4.7,0.26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-48.59
S19S_0071-M,-105.4589026,40.0128376,NaN,NaN,11.5,7.0,10.0,4.0,3.0,2.0,0.09049044880891718,0.18858995175113738,6.7911737943585075,-0.6469517743403094,75.91274333590991,-0.5478155556460419,75.91274333584228,-146.17358280214665,0.05592862488989697,0.049572430044175865,1461.557279344859,-2760.1352225889023,2198.0,1.7344125745272063,1.7453584206576216,0.06551410373066424,0.025932666060054597,0.0746132848043676,0.3093721565059145,0.10873521383075523,0.01637852593266606,0.3111919927206551,0.04777070063694268,0.04049135577797998,NaN,-27.52,17.7,20.39,7.0,13.6,67.3,87.9,10.2,1.9,445000000.0,22800000.0,422000000.0,1.7,0.09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-82.62
S19S_0071-U,-105.4588818,40.0129961,NaN,NaN,11.5,7.0,8.2,3.0,3.0,2.0,0.09996344872919817,0.1887190792521432,6.608673726676752,-0.43822491174987394,77.46833403835403,-0.6023976855496723,77.46833403825389,-146.79743692225048,0.05475725032286975,0.048604440011398214,1474.738880484115,-2749.710127305158,1983.0,1.9781768341952939,1.9052454244084398,0.0670700958144226,0.018154311649016642,0.07816439737771054,0.3146747352496218,0.12203731719616742,0.020171457387796268,0.3151790216843167,0.031265758951084216,0.03328290468986384,6.72,-27.39,18.19,31.58,15.4,25.2,41.1,81.7,18.3,0.0,2140000000.0,12900000.0,2130000000.0,2.17,0.19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-17.66
S19S_0072-D,-71.1848201,42.5235645,8.19,87.4,18.5,6.0,19.0,3.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.16,-28.21,9.17,8.19,6.9,41.4,47.5,95.8,4.2,0.0,124000000.0,30600000.0,93200000.0,0.25,0.08,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-3.46
S19S_0072-M,-71.18851406,42.5235479,8.19,87.4,18.5,6.0,21.0,3.0,1.0,1.0,0.09119979543523314,0.1928292659991364,6.9689119170984455,-0.9304835924006909,74.32001755524136,-0.49193044053151985,74.32001755510318,-145.58218067010287,0.055769645120646805,0.04937904411846793,1434.0288860103626,-2761.7457104852224,2316.0,1.703220287771354,1.6116400596133436,0.08160621761658031,0.03065630397236615,0.10492227979274611,0.25259067357512954,0.09887737478411053,0.012089810017271158,0.31519861830742657,0.06649395509499137,0.03756476683937824,2.54,-29.27,9.34,8.9,3.4,12.9,78.8,95.1,4.9,0.0,76700000.0,26700000.0,50000000.0,0.38,0.09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-3.65
S19S_0072-U,-71.1854501,42.5233858,8.19,87.4,18.5,6.0,16.0,3.0,1.0,1.0,0.09683303130920536,0.21601824449527926,7.288749016522424,-0.7702596380802518,72.50459166791464,-0.42823128659952797,72.50459166791535,-144.77568654788968,0.05730515098102226,0.050568840036346575,1395.990755310779,-2735.3655309848805,2542.0,2.001900448703271,1.7701117396789465,0.06687647521636507,0.020456333595594022,0.12431156569630213,0.2875688434303698,0.09008654602675059,0.011014948859166011,0.2903225806451613,0.08025177025963807,0.029110936270653028,6.71,-28.22,9.88,10.87,10.1,24.3,60.7,95.1,4.9,0.0,278000000.0,80300000.0,198000000.0,0.8,0.17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-21.22
S19S_0073-D,-70.9164986,42.7688065,6.41,66.2,16.9,6.5,32.0,4.0,1.0,1.0,0.10006202948258063,0.23255384780387098,7.390537634408602,-0.49376344086021506,71.70917100041248,-0.40032178949505376,71.70917100052561,-144.2688241189664,0.058913692541759724,0.05209541637041833,1330.9143225806454,-2641.047609288621,2325.0,1.4588005394972252,1.4852047083331512,0.052473118279569894,0.015913978494623657,0.14408602150537633,0.31225806451612903,0.09806451612903226,0.00903225806451613,0.26838709677419353,0.07483870967741936,0.024946236559139787,6.49,NaN,15.53,24.75,43.6,7.0,0.6,51.2,48.8,0.0,331000000.0,40600000.0,290000000.0,8.57,0.48,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-82.36
S19S_0073-M,-70.9167967,42.7694593,6.41,66.2,16.9,6.5,32.0,4.0,1.0,1.0,0.1087629663330381,0.25021023599601416,7.726749335695305,-0.27059344552701503,70.84041831537424,-0.36983923914437555,70.8404183153424,-143.92416545821195,0.058623086702199186,0.05171642232342203,1353.038928255093,-2697.1801993653926,2258.0,1.3173857367348727,1.2795525335698597,0.049601417183348095,0.015943312666076175,0.15987599645704162,0.32196634189548273,0.09920283436669619,0.0070859167404783,0.23693534100974314,0.07971656333038087,0.02967227635075288,9.61,NaN,24.08,21.83,32.1,4.4,2.1,38.6,61.4,0.0,154000000.0,29000000.0,125000000.0,7.25,0.41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-77.62
S19S_0074-D,-119.272998,46.376172,NaN,NaN,11.0,6.5,23.0,1.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7,-26.41,12.84,20.7,19.6,47.3,26.2,93.1,6.9,0.0,NaN,NaN,NaN,0.31,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-5.14
S19S_0074-M,-119.272953,46.376303,NaN,NaN,11.0,6.5,23.0,1.0,1.0,1.0,0.08132883586050725,0.15529595585597825,6.182065217391305,-0.9461050724637681,78.82232101859286,-0.6499060006458333,78.82232101848759,-147.13958074203236,0.05372416661413226,0.04793489658287902,1555.5474184782609,-2841.6372303151375,2208.0,1.8151427424483892,1.9033117512635773,0.0792572463768116,0.03170289855072464,0.05615942028985507,0.24139492753623187,0.14356884057971014,0.016304347826086956,0.3446557971014493,0.044384057971014496,0.042572463768115944,-0.73,-26.71,11.37,21.2,26.2,52.5,14.4,93.1,1.8,5.1,NaN,NaN,NaN,0.18,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.89
S19S_0074-U,-119.272955,46.376327,NaN,NaN,11.0,6.5,23.0,1.0,1.0,1.0,0.08242293702146118,0.16232153631232873,6.559360730593608,-0.8634703196347032,77.90412793930045,-0.6176886996214612,77.90412793927639,-146.78864063998049,0.05349558824114442,0.04768359064870311,1568.404383561644,-2895.1149384879986,2190.0,1.9339090126006204,1.883084894551247,0.08767123287671233,0.032420091324200914,0.050684931506849315,0.26621004566210044,0.108675799086758,0.012785388127853882,0.34885844748858447,0.043835616438356165,0.04885844748858448,1.6,-27.03,9.67,6.79,19.1,59.0,17.0,95.1,4.9,0.0,NaN,NaN,NaN,0.19,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-5.0
S19S_0075-D,-119.465555,46.694742,NaN,NaN,11.0,6.5,28.0,1.0,2.0,1.0,0.09677940567094456,0.1696064764543121,6.767453798767967,-0.5318275154004107,77.76717570602978,-0.6128833581062628,77.76717570597664,-146.84092460598256,0.053179754524648765,0.047120429138098226,1618.215862422998,-2974.137962163465,1948.0,2.155652505345811,2.039700839112641,0.07648870636550308,0.029774127310061602,0.07443531827515401,0.23408624229979466,0.13809034907597537,0.022073921971252568,0.33675564681724846,0.03542094455852156,0.052874743326488706,-1.78,-25.85,9.6,9.99,10.2,56.7,27.2,94.1,5.9,0.0,NaN,NaN,NaN,0.59,0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-3.99
S19S_0075-M,-119.465591,46.694842,NaN,NaN,11.0,6.5,37.0,1.0,2.0,1.0,0.08950058830735551,0.1614857683704028,6.51970227670753,-0.73861646234676,78.83874504701795,-0.6504822823419439,78.83874504679275,-147.36526137284912,0.05241913593113998,0.046616041228041825,1617.5025394045538,-2954.8509797364713,2284.0,2.168307741299803,2.060794676790406,0.07574430823117338,0.031085814360770576,0.06567425569176882,0.2351138353765324,0.14185639229422067,0.01838879159369527,0.3419439579684764,0.03546409807355517,0.05472854640980736,2.85,-24.77,8.98,8.27,6.5,34.4,50.5,91.4,8.6,0.0,NaN,NaN,NaN,0.25,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.75
S19S_0075-U,-119.465706,46.694858,NaN,NaN,11.0,6.5,33.0,1.0,2.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.82,-25.87,8.28,8.01,5.7,40.5,46.2,92.4,7.6,0.0,NaN,NaN,NaN,0.34,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.3
S19S_0076-D,-119.462605,46.679191,NaN,NaN,14.0,6.5,27.0,1.0,2.0,1.0,0.09140330982476877,0.16931564648663927,6.705035971223022,-0.5493319630010277,76.7090967054003,-0.5757577791361769,76.70909670543112,-146.04129520246843,0.05539814056152649,0.049406282564876246,1501.6035971223025,-2806.205010926363,1946.0,1.8750513417399133,1.8890588729652902,0.08376156217882837,0.047790339157245634,0.06166495375128469,0.2682425488180884,0.1171634121274409,0.01644398766700925,0.3180883864337102,0.040082219938335044,0.046762589928057555,6.72,-24.29,23.34,12.18,29.5,60.0,3.1,92.6,7.4,0.0,78700000.0,8610000.0,70100000.0,0.7,0.14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-15.42
S19S_0076-M,-119.46257,46.679318,NaN,NaN,14.0,6.5,26.0,1.0,2.0,1.0,0.06441110508646004,0.13915921943284396,5.7765089722675365,-1.418705818379554,78.76179689096902,-0.6477823470429581,78.76179689073129,-147.04383306308435,0.05523506702693828,0.0492420918096904,1504.9257748776508,-2753.102395512065,1839.0,1.9832327338562568,1.9339720390341877,0.08102229472539424,0.03425774877650897,0.043501903208265365,0.25067971723762916,0.14627514953779228,0.022838499184339316,0.3605220228384992,0.032082653616095705,0.028820010875475803,5.15,-24.26,37.43,40.62,39.5,45.7,1.7,86.9,2.4,10.7,476000000.0,24800000.0,451000000.0,0.71,0.12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-11.67
S19S_0076-U,-119.462645,46.679398,NaN,NaN,14.0,6.5,26.0,1.0,2.0,1.0,0.0720702041321885,0.16083634929592652,6.607827476038339,-1.198482428115016,75.8585058511258,-0.5459124860023962,75.85850585107185,-145.96855067190367,0.056046831119264104,0.049804623236977354,1503.2791533546326,-2831.361818516946,2504.0,2.08216219461991,1.905932286913654,0.08146964856230032,0.05830670926517572,0.05351437699680511,0.2755591054313099,0.11182108626198083,0.02036741214057508,0.3075079872204473,0.05391373801916933,0.037539936102236424,1.34,-24.35,50.08,10.34,18.3,68.2,2.1,88.6,11.4,0.0,1060000000.0,19500000.0,1040000000.0,0.67,0.13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-22.07
S19S_0077-D,-105.223141,40.66403,NaN,NaN,18.0,6.5,16.0,1.0,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35,-28.33,8.83,16.38,6.5,15.7,75.3,97.5,2.5,0.0,265000000.0,12800000.0,252000000.0,0.19,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-5.17
S19S_0077-M,-105.223622,40.664282,NaN,NaN,18.0,6.5,23.0,1.0,1.0,1.0,0.08998451884596374,0.171143688895799,6.711285008237232,-0.4110378912685338,77.6001239960758,-0.6070218945963757,77.6001239960446,-146.46563212035988,0.05440073474217243,0.048507718960326865,1542.6956342668866,-2855.10683933277,2428.0,1.7508506675920885,1.7147447334592487,0.07619439868204284,0.02471169686985173,0.05518945634266886,0.2759472817133443,0.11738056013179572,0.02182866556836903,0.3299011532125206,0.04118616144975288,0.057660626029654036,-12.8,-28.31,12.2,8.52,6.6,13.4,73.6,93.6,6.4,0.0,453000000.0,5890000.0,447000000.0,0.12,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-3.91
S19S_0077-U,-105.224786,40.664703,NaN,NaN,18.0,6.5,29.0,1.0,1.0,1.0,0.0839879867926307,0.16183261701756643,6.60968294772922,-0.7570694087403599,77.89741974753,-0.6174533244678663,77.89741974743917,-146.68702914403977,0.05331414455535638,0.04757406612178305,1565.3033419023134,-2893.350429233631,2334.0,1.949972981401556,1.7943766472779783,0.08868894601542417,0.03299057412167952,0.049700085689802914,0.25664095972579265,0.10239931448157669,0.014138817480719794,0.3564695801199657,0.03470437017994859,0.06426735218508997,-12.18,-27.21,8.93,4.88,9.7,15.8,69.7,95.2,2.7,2.1,137000000.0,7300000.0,130000000.0,0.23,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-4.97
